"SampleDate","SampleID","Region","SiteCode","TidalHeight","Transect","Blade","BladeArea.cm2","Scanned","year","location","site","file_name","blade_num","prevelance","severity","lesion_area","healthy_area","correct_num","severity_per"
"2019-07-29","WA.D.4.L.7","WA","D","L","4","7",917.48163246,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.4.L.7_11.jpg",7,1,16.32276551,872.74131,4474.032246,TRUE,0.1632276551
"2019-07-29","WA.D.4.L.8","WA","D","L","4","8",749.56337975,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.4.L.7_11.jpg",8,1,13.75290004,705.3307239,4423.265585,TRUE,0.1375290004
"2019-07-29","WA.D.4.L.9","WA","D","L","4","9",1606.44109067,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.4.L.7_11.jpg",9,1,33.95843216,1575.795389,3064.570167,TRUE,0.3395843216
"2019-07-29","WA.D.5.L.11","WA","D","L","5","11",6.660873312,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.5.L.11_15.jpg",11,0,0,0,666.0873312,TRUE,0
"2019-07-29","WA.D.5.L.12","WA","D","L","5","12",35.06228454,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.5.L.11_15.jpg",12,0,0,0,3506.228454,TRUE,0
"2019-07-29","WA.D.5.L.13","WA","D","L","5","13",103.23276358,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.5.L.11_15.jpg",13,1,3.513891204,80.99324907,2223.951451,TRUE,0.03513891204
"2019-07-29","WA.D.5.L.14","WA","D","L","5","14",224.5892703,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.5.L.11_15.jpg",14,1,4.571235723,185.8014938,3878.77765,TRUE,0.04571235723
"2019-07-29","WA.D.5.L.15","WA","D","L","5","15",204.92832523,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.5.L.11_15.jpg",15,1,6.634379741,179.6466533,2528.167193,TRUE,0.06634379741
"2019-07-29","WA.D.6.L.10","WA","D","L","6","10",160.97947786,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.6_10.jpg",10,1,2.939832119,121.0230537,3995.642416,TRUE,0.02939832119
"2019-07-29","WA.D.6.L.11","WA","D","L","6","11",116.32786915,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.11_15.jpg",11,1,1.694216976,73.61390405,4271.39651,TRUE,0.01694216976
"2019-07-29","WA.D.6.L.12","WA","D","L","6","12",43.76122163,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.11_15.jpg",12,0,0,0,4376.122163,TRUE,0
"2019-07-29","WA.D.6.L.13","WA","D","L","6","13",115.5601659,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.11_15.jpg",13,1,3.290573017,89.31162022,2624.854568,TRUE,0.03290573017
"2019-07-29","WA.D.6.L.14","WA","D","L","6","14",1039.71462981,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.11_15.jpg",14,1,20.90786662,1001.817007,3789.762281,TRUE,0.2090786662
"2019-07-29","WA.D.6.L.15","WA","D","L","6","15",327.58709782,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.11_15.jpg",15,1,6.460140726,286.1534042,4143.369362,TRUE,0.06460140726
"2019-07-29","WA.D.6.L.6","WA","D","L","6","6",120.81228454,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.6_10.jpg",6,1,2.84787763,90.08187302,3073.041152,TRUE,0.0284787763
"2019-07-29","WA.D.6.L.7","WA","D","L","6","7",57.3064493,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.6_10.jpg",7,1,0.530379771,19.92961793,3737.683137,TRUE,0.00530379771
"2019-07-29","WA.D.6.L.8","WA","D","L","6","8",274.71026644,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.6_10.jpg",8,1,6.257853531,238.9202097,3579.005674,TRUE,0.06257853531
"2019-07-29","WA.D.6.L.9","WA","D","L","6","9",114.06406205,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.6.L.6_10.jpg",9,1,2.425506581,81.34156851,3272.249354,TRUE,0.02425506581
"2019-07-29","WA.D.1.U.13","WA","D","U","1","13",162.88787345,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.1.U.13_15.jpg",13,1,4.863098378,136.2359954,2665.187805,TRUE,0.04863098378
"2019-07-29","WA.D.1.U.14","WA","D","U","1","14",9.635036627,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.1.U.13_15.jpg",14,0,0,0,963.5036627,TRUE,0
"2019-07-29","WA.D.1.U.15","WA","D","U","1","15",235.83957551,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.1.U.13_15.jpg",15,1,10.26725496,216.8845159,1895.505961,TRUE,0.1026725496
"2019-07-29","WA.D.2.U.1","WA","D","U","2","1",179.50183136,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.1_6.jpg",1,1,4.303726065,146.8489658,3265.286556,TRUE,0.04303726065
"2019-07-29","WA.D.2.U.10","WA","D","U","2","10",116.49035838,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.7_12.jpg",10,1,2.224926203,80.92681701,3556.354137,TRUE,0.02224926203
"2019-07-29","WA.D.2.U.11","WA","D","U","2","11",837.12004449,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.7_12.jpg",11,1,20.95255861,806.686297,3043.374749,TRUE,0.2095255861
"2019-07-29","WA.D.2.U.12","WA","D","U","2","12",68.65449943,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.7_12.jpg",12,1,1.816184826,44.56334387,2409.115556,TRUE,0.01816184826
"2019-07-29","WA.D.2.U.13","WA","D","U","2","13",588.49847391,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.13_15.jpg",13,1,18.96879769,564.3888251,2410.964881,TRUE,0.1896879769
"2019-07-29","WA.D.2.U.14","WA","D","U","2","14",173.51335825,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.13_15.jpg",14,1,6.725732445,152.3807814,2113.257685,TRUE,0.06725732445
"2019-07-29","WA.D.2.U.15","WA","D","U","2","15",25.815857513,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.13_15.jpg",15,1,0.192027546,4.165469693,2165.038782,TRUE,0.00192027546
"2019-07-29","WA.D.2.U.2","WA","D","U","2","2",86.54156493,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.1_6.jpg",2,1,3.889625217,69.39457053,1714.69944,TRUE,0.03889625217
"2019-07-29","WA.D.2.U.3","WA","D","U","2","3",89.96762783,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.1_6.jpg",3,1,1.548808578,55.00395001,3496.367782,TRUE,0.01548808578
"2019-07-29","WA.D.2.U.4","WA","D","U","2","4",184.57964668,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.1_6.jpg",4,1,6.124406385,160.0474002,2453.224648,TRUE,0.06124406385
"2019-07-29","WA.D.2.U.5","WA","D","U","2","5",18.5389256,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.1_6.jpg",5,0,0,0,1853.89256,TRUE,0
"2019-07-29","WA.D.2.U.6","WA","D","U","2","6",448.80691608,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.1_6.jpg",6,1,12.52546371,419.50948,2929.743608,TRUE,0.1252546371
"2019-07-29","WA.D.2.U.7","WA","D","U","2","7",114.49427248,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.7_12.jpg",7,1,4.446937086,94.2437518,2025.052068,TRUE,0.04446937086
"2019-07-29","WA.D.2.U.8","WA","D","U","2","8",175.55082949,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.7_12.jpg",8,1,4.892364514,146.978239,2857.259049,TRUE,0.04892364514
"2019-07-29","WA.D.2.U.9","WA","D","U","2","9",39.72775424,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.2.U.7_12.jpg",9,1,1.274397069,22.38580868,1734.194556,TRUE,0.01274397069
"2019-07-29","WA.D.3.U.14","WA","D","U","3","14",143.93606364,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.3.U.14.jpg",14,1,5.244534867,121.9100115,2202.605214,TRUE,0.05244534867
"2019-07-29","WA.D.3.U.6","WA","D","U","3","6",233.15379916,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.3.U.6_9.jpg",6,1,10.2611562,214.4031887,1875.061046,TRUE,0.102611562
"2019-07-29","WA.D.3.U.7","WA","D","U","3","7",159.34553648,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.3.U.6_9.jpg",7,1,7.369953139,141.5541511,1779.138538,TRUE,0.07369953139
"2019-07-29","WA.D.3.U.8","WA","D","U","3","8",269.12047548,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.3.U.6_9.jpg",8,1,9.202178391,244.9511635,2416.931198,TRUE,0.09202178391
"2019-07-29","WA.D.3.U.9","WA","D","U","3","9",30.7708453,"Y",2019,"Washington","D North Cove/Disease Scans/","WA.D.3.U.6_9.jpg",9,1,1.012058495,15.55587475,1521.497055,TRUE,0.01012058495
"2019-07-30","WA.E.4.L.1","WA","E","L","4","1",119.2665003,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.1_3.jpg",1,0,0,0,11926.65003,TRUE,0
"2019-07-30","WA.E.4.L.10","WA","E","L","4","10",105.8117818,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.10_12.jpg",10,0,0,0,10581.17818,TRUE,0
"2019-07-30","WA.E.4.L.11","WA","E","L","4","11",89.7100869,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.10_12.jpg",11,0,0,0,8971.00869,TRUE,0
"2019-07-30","WA.E.4.L.12","WA","E","L","4","12",100.3588947,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.10_12.jpg",12,0,0,0,10035.88947,TRUE,0
"2019-07-30","WA.E.4.L.13","WA","E","L","4","13",107.8917337,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.13_15.jpg",13,0,0,0,10789.17337,TRUE,0
"2019-07-30","WA.E.4.L.14","WA","E","L","4","14",62.65063918,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.13_15.jpg",14,0,0,0,6265.063918,TRUE,0
"2019-07-30","WA.E.4.L.15","WA","E","L","4","15",115.2343795,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.13_15.jpg",15,0,0,0,11523.43795,TRUE,0
"2019-07-30","WA.E.4.L.2","WA","E","L","4","2",105.3537956,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.1_3.jpg",2,0,0,0,10535.37956,TRUE,0
"2019-07-30","WA.E.4.L.3","WA","E","L","4","3",202.78574758,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.1_3.jpg",3,1,1.165557044,109.7349899,9305.075768,TRUE,0.01165557044
"2019-07-30","WA.E.4.L.4","WA","E","L","4","4",90.161699226,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.4_6.jpg",4,1,0.105334083,8.600258546,8156.144068,TRUE,0.00105334083
"2019-07-30","WA.E.4.L.5","WA","E","L","4","5",151.93469908,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.4_6.jpg",5,1,1.275148048,85.63451594,6630.018314,TRUE,0.01275148048
"2019-07-30","WA.E.4.L.6","WA","E","L","4","6",139.1905702,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.4_6.jpg",6,0,0,0,13919.05702,TRUE,0
"2019-07-30","WA.E.4.L.7","WA","E","L","4","7",68.76041367,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.7_9.jpg",7,0,0,0,6876.041367,TRUE,0
"2019-07-30","WA.E.4.L.8","WA","E","L","4","8",748.3033611,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.7_9.jpg",8,1,4.481941555,616.8432203,13146.01408,TRUE,0.04481941555
"2019-07-30","WA.E.4.L.9","WA","E","L","4","9",111.9797831,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.4.L.7_9.jpg",9,0,0,0,11197.97831,TRUE,0
"2019-07-30","WA.E.5.L.1","WA","E","L","5","1",402.9958705,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.1_2.jpg",1,1,2.26991339,281.7078426,12128.80279,TRUE,0.0226991339
"2019-07-30","WA.E.5.L.12","WA","E","L","5","12",150.05792158,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.12_14.jpg",12,1,0.163838954,21.15412238,12890.37992,TRUE,0.00163838954
"2019-07-30","WA.E.5.L.13","WA","E","L","5","13",159.81266157,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.12_14.jpg",13,1,0.499774463,53.43292157,10637.974,TRUE,0.00499774463
"2019-07-30","WA.E.5.L.14","WA","E","L","5","14",46.98332017,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.12_14.jpg",14,0,0,0,4698.332017,TRUE,0
"2019-07-30","WA.E.5.L.15","WA","E","L","5","15",187.14437304,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.15.jpg",15,1,1.654883017,117.3854496,6975.892344,TRUE,0.01654883017
"2019-07-30","WA.E.5.L.2","WA","E","L","5","2",176.40442766,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.1_2.jpg",2,1,0.461869718,55.91065786,12049.37698,TRUE,0.00461869718
"2019-07-30","WA.E.5.L.3","WA","E","L","5","3",70.59515944,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.3_5.jpg",3,0,0,0,7059.515944,TRUE,0
"2019-07-30","WA.E.5.L.4","WA","E","L","5","4",235.0597889,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.3_5.jpg",4,1,0.774512347,103.045102,13201.46869,TRUE,0.00774512347
"2019-07-30","WA.E.5.L.5","WA","E","L","5","5",404.6213372,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.3_5.jpg",5,1,2.367438532,286.4783826,11814.29546,TRUE,0.02367438532
"2019-07-30","WA.E.5.L.6","WA","E","L","5","6",101.2751185,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.6_8.jpg",6,1,0.439705957,31.02556737,7024.955113,TRUE,0.00439705957
"2019-07-30","WA.E.5.L.7","WA","E","L","5","7",195.22209853,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.6_8.jpg",7,1,0.419534724,57.86771043,13735.43881,TRUE,0.00419534724
"2019-07-30","WA.E.5.L.8","WA","E","L","5","8",261.32860531,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.5.L.6_8.jpg",8,1,2.012604012,175.7576846,8557.092071,TRUE,0.02012604012
"2019-07-30","WA.E.6.L.1","WA","E","L","6","1",417.1810184,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.1_3.jpg",1,1,5.579384441,356.7994111,6038.16073,TRUE,0.05579384441
"2019-07-30","WA.E.6.L.10","WA","E","L","6","10",61.80944772,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.7_10.jpg",10,0,0,0,6180.944772,TRUE,0
"2019-07-30","WA.E.6.L.11","WA","E","L","6","11",302.4000826,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.11_13.jpg",11,1,1.445275415,179.7956765,12260.44061,TRUE,0.01445275415
"2019-07-30","WA.E.6.L.12","WA","E","L","6","12",105.182329081,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.11_13.jpg",12,1,0.014194083,1.472278081,10371.0051,TRUE,0.00014194083
"2019-07-30","WA.E.6.L.13","WA","E","L","6","13",108.1694556,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.11_13.jpg",13,0,0,0,10816.94556,TRUE,0
"2019-07-30","WA.E.6.L.14","WA","E","L","6","14",151.39694049,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.14_15.jpg",14,1,0.275068752,32.73125539,11866.56851,TRUE,0.00275068752
"2019-07-30","WA.E.6.L.15","WA","E","L","6","15",281.9361893,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.14_15.jpg",15,1,1.615722895,175.2334099,10670.27794,TRUE,0.01615722895
"2019-07-30","WA.E.6.L.2","WA","E","L","6","2",254.9156672,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.1_3.jpg",2,1,1.406579733,149.8671359,10504.85313,TRUE,0.01406579733
"2019-07-30","WA.E.6.L.3","WA","E","L","6","3",141.08880351,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.1_3.jpg",3,1,0.913766166,67.68888251,7339.9921,TRUE,0.00913766166
"2019-07-30","WA.E.6.L.4","WA","E","L","6","4",119.7620296,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.4_6.jpg",4,0,0,0,11976.20296,TRUE,0
"2019-07-30","WA.E.6.L.5","WA","E","L","6","5",287.99154342,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.4_6.jpg",5,1,2.157242342,198.1291296,8986.241382,TRUE,0.02157242342
"2019-07-30","WA.E.6.L.6","WA","E","L","6","6",658.9196352,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.4_6.jpg",6,1,8.243896886,592.9258834,6599.37518,TRUE,0.08243896886
"2019-07-30","WA.E.6.L.7","WA","E","L","6","7",784.2865018,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.7_10.jpg",7,1,6.194350553,681.136886,10314.96158,TRUE,0.06194350553
"2019-07-30","WA.E.6.L.8","WA","E","L","6","8",43.05571316,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.7_10.jpg",8,0,0,0,4305.571316,TRUE,0
"2019-07-30","WA.E.6.L.9","WA","E","L","6","9",257.0877622,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.6.L.7_10.jpg",9,1,1.462733082,153.6088768,10347.88854,TRUE,0.01462733082
"2019-07-30","WA.E.1.U.1","WA","E","U","1","1",43.98299698,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.1_5.jpg",1,0,0,0,4398.299698,TRUE,0
"2019-07-30","WA.E.1.U.10","WA","E","U","1","10",60.31890979,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.6_10.jpg",10,1,0.414289504,17.7212008,4259.770899,TRUE,0.00414289504
"2019-07-30","WA.E.1.U.11","WA","E","U","1","11",49.53747127,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.11_15.jpg",11,0,0,0,4953.747127,TRUE,0
"2019-07-30","WA.E.1.U.12","WA","E","U","1","12",40.35832017,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.11_15.jpg",12,0,0,0,4035.832017,TRUE,0
"2019-07-30","WA.E.1.U.13","WA","E","U","1","13",40.15726444,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.11_15.jpg",13,0,0,0,4015.726444,TRUE,0
"2019-07-30","WA.E.1.U.14","WA","E","U","1","14",172.83067011,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.11_15.jpg",14,1,2.332100358,121.8148521,5101.581801,TRUE,0.02332100358
"2019-07-30","WA.E.1.U.15","WA","E","U","1","15",242.72872374,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.11_15.jpg",15,1,4.683873658,201.6859379,4104.278584,TRUE,0.04683873658
"2019-07-30","WA.E.1.U.2","WA","E","U","1","2",35.78510126,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.1_5.jpg",2,0,0,0,3578.510126,TRUE,0
"2019-07-30","WA.E.1.U.3","WA","E","U","1","3",34.153978741,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.1_5.jpg",3,1,0.04502872,1.472278081,3268.170066,TRUE,0.0004502872
"2019-07-30","WA.E.1.U.4","WA","E","U","1","4",161.68897227,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.1_5.jpg",4,1,1.701830415,102.4903045,5919.866777,TRUE,0.01701830415
"2019-07-30","WA.E.1.U.5","WA","E","U","1","5",91.57248276,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.1_5.jpg",5,1,1.119767356,48.6300632,4294.241956,TRUE,0.01119767356
"2019-07-30","WA.E.1.U.6","WA","E","U","1","6",104.00290865,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.6_10.jpg",6,1,2.07895576,70.70166619,3330.124246,TRUE,0.0207895576
"2019-07-30","WA.E.1.U.7","WA","E","U","1","7",31.14329575,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.6_10.jpg",7,0,0,0,3114.329575,TRUE,0
"2019-07-30","WA.E.1.U.8","WA","E","U","1","8",69.986587904,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.6_10.jpg",8,1,0.063824338,4.201378914,6578.520899,TRUE,0.00063824338
"2019-07-30","WA.E.1.U.9","WA","E","U","1","9",120.05558747,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.1.U.6_10.jpg",9,1,1.129812475,64.02614191,5602.944556,TRUE,0.01129812475
"2019-07-30","WA.E.2.U.1","WA","E","U","2","1",35.201055728,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.1_5.jpg",1,1,0.360611531,9.354352198,2584.670353,TRUE,0.00360611531
"2019-07-30","WA.E.2.U.10","WA","E","U","2","10",514.77664465,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.6_10.jpg",10,1,10.56931048,474.6175668,4015.907785,TRUE,0.1056931048
"2019-07-30","WA.E.2.U.11","WA","E","U","2","11",30.90033396,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.11_13.jpg",11,0,0,0,3090.033396,TRUE,0
"2019-07-30","WA.E.2.U.12","WA","E","U","2","12",37.50646366,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.11_13.jpg",12,0,0,0,3750.646366,TRUE,0
"2019-07-30","WA.E.2.U.13","WA","E","U","2","13",91.59228669,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.11_13.jpg",13,1,1.380920651,53.43292157,3815.936512,TRUE,0.01380920651
"2019-07-30","WA.E.2.U.14","WA","E","U","2","14",43.76885234,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.14_15.jpg",14,1,0.616215788,16.75165182,2701.720052,TRUE,0.00616215788
"2019-07-30","WA.E.2.U.15","WA","E","U","2","15",52.62710069,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.14_15.jpg",15,0,0,0,5262.710069,TRUE,0
"2019-07-30","WA.E.2.U.2","WA","E","U","2","2",65.57799483,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.1_5.jpg",2,0,0,0,6557.799483,TRUE,0
"2019-07-30","WA.E.2.U.3","WA","E","U","2","3",44.84076056,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.1_5.jpg",3,0,0,0,4484.076056,TRUE,0
"2019-07-30","WA.E.2.U.4","WA","E","U","2","4",72.679546106,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.1_5.jpg",4,1,0.151081425,9.551852916,6312.769319,TRUE,0.00151081425
"2019-07-30","WA.E.2.U.5","WA","E","U","2","5",49.99148951,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.1_5.jpg",5,0,0,0,4999.148951,TRUE,0
"2019-07-30","WA.E.2.U.6","WA","E","U","2","6",41.504362972,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.6_10.jpg",6,1,0.083356475,3.195920712,3830.844226,TRUE,0.00083356475
"2019-07-30","WA.E.2.U.7","WA","E","U","2","7",162.78560398,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.6_10.jpg",7,1,5.124701151,137.3563631,2542.924088,TRUE,0.05124701151
"2019-07-30","WA.E.2.U.8","WA","E","U","2","8",31.4205688,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.6_10.jpg",8,0,0,0,3142.05688,TRUE,0
"2019-07-30","WA.E.2.U.9","WA","E","U","2","9",55.27786556,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.2.U.6_10.jpg",9,1,0.223580525,10.11921862,4515.864694,TRUE,0.00223580525
"2019-07-30","WA.E.3.U.10","WA","E","U","3","10",27.4273736,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.6_12.jpg",10,0,0,0,2742.73736,TRUE,0
"2019-07-30","WA.E.3.U.11","WA","E","U","3","11",25.39767667,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.6_12.jpg",11,0,0,0,2539.767667,TRUE,0
"2019-07-30","WA.E.3.U.12","WA","E","U","3","12",228.52414894,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.6_12.jpg",12,1,6.739932569,200.7469118,2777.723714,TRUE,0.06739932569
"2019-07-30","WA.E.3.U.13","WA","E","U","3","13",28.68387317,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.13_15.jpg",13,0,0,0,2868.387317,TRUE,0
"2019-07-30","WA.E.3.U.14","WA","E","U","3","14",6.889453462,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.13_15.jpg",14,0,0,0,688.9453462,TRUE,0
"2019-07-30","WA.E.3.U.15","WA","E","U","3","15",11.7122235,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.13_15.jpg",15,0,0,0,1171.22235,TRUE,0
"2019-07-30","WA.E.3.U.6","WA","E","U","3","6",37.1660981,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.6_12.jpg",6,0,0,0,3716.60981,TRUE,0
"2019-07-30","WA.E.3.U.7","WA","E","U","3","7",44.33192689,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.6_12.jpg",7,0,0,0,4433.192689,TRUE,0
"2019-07-30","WA.E.3.U.8","WA","E","U","3","8",30.93367567,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.6_12.jpg",8,0,0,0,3093.367567,TRUE,0
"2019-07-30","WA.E.3.U.9","WA","E","U","3","9",310.71229531,"Y",2019,"Washington","E Indian Cove/Disease Scans/","WA.E.3.U.6_12.jpg",9,1,7.251804668,275.4793881,3523.290721,TRUE,0.07251804668
"2019-07-03","BB.B.6.L.19","BB","B","L","6","19",17.425003588,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.6.L.15_20.jpg",19,1,2.389100984,12.3707268,505.4276788,TRUE,0.02389100984
"2019-07-14","WA.A.1.U.16","WA","A","U","1","16",108.55858589,"Y",2019,"Washington","A 4th of July/Disease Scans/","WA.A.1.U.16_20.jpg",16,1,1.416408647,64.0081873,4455.039859,TRUE,0.01416408647
"2019-07-14","WA.A.1.U.17","WA","A","U","1","17",30.676152683,"Y",2019,"Washington","A 4th of July/Disease Scans/","WA.A.1.U.16_20.jpg",17,1,0.252928326,6.205113473,2447.103921,TRUE,0.00252928326
